shapeid,x,y,Street_ID,Pole_Num,PoleID,StreetName,StreetSuff,Intersecti,Neighborho,Descriptio,Owner,FixtureTyp,NumLamps,Lamp1,Lamp2,LEDchk,EditDate
2985,-71.10491361,42.37227304,463-,8.5,463-8.5,MAPLE,AVE,MAPLE AVE.,6,Cobrahead,City,A3,1,463-8.5,NULL,Yes,2014
2986,-71.10524355,42.37186646,463-,6,463-6,MAPLE,AVE,MAPLE AVE,6,Cobrahead,City,A3,1,463-6,NULL,Yes,2014
2987,-71.10476982,42.3724527,463-,10,463-10,MAPLE,AVE,MAPLE AVE,6,Cobrahead,City,A3,1,463-10,NULL,Yes,2014
2988,-71.10500244,42.3730272,358-,2,358-2,HIGHLAND,PK,HIGHLAND PK,6,Cobrahead,City,A3F,1,358-2,NULL,Yes,2014
2989,-71.10480841,42.37073636,99-,64,99-64,BROADWAY,NULL,LEE ST,6,Cobrahead,City,A2,1,99-64,NULL,Yes,2014
2990,-71.10556284,42.37103654,99-,66,99-66,BROADWAY,NULL,BROADWAY,6,Cobrahead,City,A2,1,99-66,NULL,Yes,2014
2991,-71.10517602,42.37054984,432-,18,432-18,LEE,ST,LEE ST,6,Cobrahead,City,A3,1,432-18,NULL,Yes,2014
2992,-71.1051214,42.37100586,99-,65,99-65,BROADWAY,NULL,BROADWAY,6,Cobrahead,City,A2,1,99-65,NULL,Yes,2014
2993,-71.10791002,42.37196572,99-,72,99-72,BROADWAY,NULL,GOODMAN RD,6,Cobrahead,City,A2,1,99-72,NULL,Yes,2014
2994,-71.10824451,42.37224286,99-,73,99-73,BROADWAY,NULL,BROADWAY,6,Cobrahead,City,A2,1,99-73,NULL,Yes,2014
2995,-71.10914487,42.37259961,99-,75,99-75,BROADWAY,NULL,BROADWAY,6,Cobrahead,City,A2,1,99-75,NULL,Yes,2014
2996,-71.10549837,42.373209,357-,11,357-11,HIGHLAND,AVE,HIGHLAND PK,6,Cobrahead,City,A3,1,357-11,NULL,Yes,2014
2997,-71.10583115,42.37330922,313-,2,313-2,GREENOUGH,AVE,GREENOUGH AVE,6,Cobrahead,City,A3,1,313-2,NULL,Yes,2014
2998,-71.10532275,42.37342578,357-,13,357-13,HIGHLAND,AVE,HIGHLAND AVE,6,Cobrahead,City,A3,1,357-13,NULL,Yes,2014
2999,-71.1043284,42.37119451,256-,3,256-3,FAYETTE,ST,FAYETTE PK,6,Cobrahead,City,A3,1,256-3,NULL,Yes,2014
3000,-71.10407848,42.37148744,256-,5,256-5,FAYETTE,ST,FAYETTE ST,6,Cobrahead,City,A3,1,256-5,NULL,Yes,2014
3001,-71.10455866,42.3709238,256-,1,256-1,FAYETTE,ST,BROADWAY,6,Cobrahead,City,A3,1,256-1,NULL,Yes,2014
3002,-71.10434814,42.37297062,463-,14,463-14,MAPLE,AVE,MAPLE AVE,6,Cobrahead,City,A3,1,463-14,NULL,Yes,2014
3003,-71.10505432,42.37210029,463-,8,463-8,MAPLE,AVE,MAPLE AVE,6,Cobrahead,City,A3,1,463-8,NULL,Yes,2014
3004,-71.10413072,42.37324269,463-,16,463-16,MAPLE,AVE,MAPLE AVE,6,Cobrahead,City,A3,1,463-16,NULL,Yes,2014
3005,-71.10402584,42.3733786,463-,18,463-18,MAPLE,AVE,FAINWOOD AVE,6,Cobrahead,City,A3,1,463-18,NULL,Yes,2014
3006,-71.10454594,42.372742,463-,12,463-12,MAPLE,AVE,MAPLE AVE,6,Cobrahead,City,A3,1,463-12,NULL,Yes,2014
3007,-71.10524396,42.37423109,113-,90,113-90,CAMBRIDGE,ST,CAMELIA AVE,6,Cobrahead,City,A2,1,113-90,NULL,Yes,2014
3008,-71.10493052,42.37432265,113-,89,113-89,CAMBRIDGE,ST,CAMELIA AVE,6,Cobrahead,City,A2,1,113-89,NULL,Yes,2014
3009,-71.10411349,42.37421702,113-,87,113-87,CAMBRIDGE,ST,CAMBRIDGE ST,6,Cobrahead,City,A2,1,113-87,NULL,Yes,2014
3010,-71.10387801,42.37355407,463-,20,463-20,MAPLE,AVE,MAPLE AVE,6,Cobrahead,City,A3,1,463-20,NULL,Yes,2014
3011,-71.10425187,42.37348851,469-,2,469-2,MARIE,AVE,MARIE AVE,6,Cobrahead,City,A3,1,469-2,NULL,Yes,2014
3012,-71.10475437,42.37371124,469-,6,469-6,MARIE,AVE,MARIE AVE,6,Cobrahead,City,A3,1,469-6,NULL,Yes,2014
3013,-71.10481277,42.37404342,357-,19,357-19,HIGHLAND,AVE,HIGHLAND AVE,6,Cobrahead,City,A3,1,357-19,NULL,Yes,2014
3014,-71.10370934,42.37375968,463-,22,463-22,MAPLE,AVE,MAPLE AVE,6,Cobrahead,City,A3,1,463-22,NULL,Yes,2014
3015,-71.10453886,42.37361481,469-,4,469-4,MARIE,AVE,MARIE AVE,6,Cobrahead,City,A3,1,469-4,NULL,Yes,2014
3016,-71.1056272,42.37441225,113-,91,113-91,CAMBRIDGE,ST,CAMBRIDGE ST,6,Cobrahead,City,A2,1,113-91,NULL,Yes,2014
3017,-71.10592732,42.37454648,434-,2,434-2,LEONARD,AVE,CAMBRIDGE ST,6,Cobrahead,City,A3,1,434-2,NULL,Yes,2014
3018,-71.1058596,42.37482408,434-,4,434-4,LEONARD,AVE,LEONARD AVE,6,Cobrahead,City,A3,1,434-4,NULL,Yes,2014
3019,-71.1064073,42.37451597,113-,93,113-93,CAMBRIDGE,ST,CAMBRIDGE ST,6,Cobrahead,City,A2,1,113-93,NULL,Yes,2014
3020,-71.10512864,42.3736568,357-,15,357-15,HIGHLAND,AVE,HIGHLAND AVE,6,Cobrahead,City,A3,1,357-15,NULL,Yes,2014
3021,-71.10442497,42.3741246,113-,88,113-88,CAMBRIDGE,ST,CAMBRIDGE ST,6,Cobrahead,City,A2,1,113-88,NULL,Yes,2014
3022,-71.10493855,42.37389672,357-,17,357-17,HIGHLAND,AVE,MARIE AVE,6,Cobrahead,City,A3,1,357-17,NULL,Yes,2014
3023,-71.10346172,42.37295885,251-,3,251-3,FAINWOOD,CIR,FAINWOOD CIR,6,Cobrahead,City,A3,1,251-3,NULL,Yes,2014
3024,-71.10324492,42.37309046,251-,2,251-2,FAINWOOD,CIR,FAINWOOD CIR,6,Cobrahead,City,A3,1,251-2,NULL,Yes,2014
3025,-71.1031835,42.37335459,251-,1,251-1,FAINWOOD,CIR,FAINWOOD CIR,6,Cobrahead,City,A3,1,251-1,NULL,Yes,2014
3026,-71.10277874,42.37316578,256-,20,256-20,FAYETTE,ST,FAINWOOD CIR,6,Cobrahead,City,A3,1,256-20,NULL,Yes,2014
3027,-71.10302148,42.37422349,814-,16,814-16,LINE,ST,LINE ST,6,Cobrahead,City,A3,1,814-16,NULL,Yes,2014
3028,-71.10304188,42.37285643,256-,18,256-18,FAYETTE,ST,FAYETTE ST,6,Cobrahead,City,A3,1,256-18,NULL,Yes,2014
3029,-71.10326324,42.37410782,113-,83,113-83,CAMBRIDGE,ST,LINE ST,6,Cobrahead,City,A2,1,113-83,NULL,Yes,2014
3030,-71.1028348,42.3739188,113-,82,113-82,CAMBRIDGE,ST,CAMBRIDGE ST,6,Cobrahead,City,A2,1,113-82,NULL,Yes,2014
3031,-71.10256777,42.37340948,256-,22,256-22,FAYETTE,ST,FAYETTE ST,6,Cobrahead,City,A3,1,256-22,NULL,Yes,2014
3032,-71.10318126,42.37253154,256-,13,256-13,FAYETTE,ST,FAYETTE ST,6,Cobrahead,City,A3,1,256-13,NULL,Yes,2014
3033,-71.10337392,42.37230242,256-,11,256-11,FAYETTE,ST,FAYETTE ST,6,Cobrahead,City,A3,1,256-11,NULL,Yes,2014
3034,-71.10358243,42.37206606,256-,9,256-9,FAYETTE,ST,FAYETTE,6,Cobrahead,City,A3,1,256-9,NULL,Yes,2014
3035,-71.10382704,42.37177734,256-,7,256-7,FAYETTE,ST,FAYETTE ST,6,Cobrahead,City,A3,1,256-7,NULL,Yes,2014
3036,-71.1024937,42.37201928,18-,13,18-13,ANTRIM,ST,ANTRIM ST,6,Cobrahead,City,A3,1,18-13,NULL,Yes,2014
3037,-71.10185517,42.37286684,18-,19,18-19,ANTRIM,ST,ANTRIM ST,6,Cobrahead,City,A3,1,18-19,NULL,Yes,2014
3038,-71.10207659,42.37256853,18-,17,18-17,ANTRIM,ST,ANTRIM ST,6,Cobrahead,City,A3,1,18-17,NULL,Yes,2014
3039,-71.10268583,42.37176082,18-,11,18-11,ANTRIM,ST,ANTRIM ST,6,Cobrahead,City,A3,1,18-11,NULL,Yes,2014
3040,-71.10288546,42.37149957,18-,9,18-9,ANTRIM,ST,ANTRIM ST,6,Cobrahead,City,A3,1,18-9,NULL,Yes,2014
3041,-71.1030566,42.37126989,18-,7,18-7,ANTRIM,ST,ANTRIM ST,6,Cobrahead,City,A3,1,18-7,NULL,Yes,2014
3042,-71.10320917,42.37106393,18-,5,18-5,ANTRIM,ST,ANTRIM ST,6,Cobrahead,City,A3,1,18-5,NULL,Yes,2014
3043,-71.10343507,42.37075485,18-,3,18-3,ANTRIM,ST,ANTRIM ST,6,Cobrahead,City,A3,1,18-3,NULL,Yes,2014
3044,-71.10111986,42.37273579,388-,22,388-22,INMAN,ST,INMAN ST,6,Cobrahead,City,A2,1,388-22,NULL,Yes,2014
3045,-71.10231845,42.37225536,18-,15,18-15,ANTRIM,ST,ANTRIM ST,6,Cobrahead,City,A3,1,18-15,NULL,Yes,2014
3046,-71.10120364,42.3724369,388-,21,388-21,INMAN,ST,INMAN ST,6,Cobrahead,City,A2,1,388-21,NULL,Yes,2014
3047,-71.10145963,42.37225438,388-,20,388-20,INMAN,ST,INMAN ST,6,Cobrahead,City,A2,1,388-20,NULL,Yes,2014
3048,-71.10191138,42.37143571,388-,17,388-17,INMAN,ST,ST MARY RD,6,Cobrahead,City,A2,1,388-17,NULL,Yes,2014
3049,-71.10178914,42.3712924,131-,8,131-8,SAINT MARY,RD,ST MARY RD,6,Cobrahead,City,A3,1,131-8,NULL,Yes,2014
3050,-71.10221215,42.37118539,388-,16,388-16,INMAN,ST,INMAN ST,6,Cobrahead,City,A2,1,388-16,NULL,Yes,2014
3051,-71.10153015,42.37198183,388-,19,388-19,INMAN,ST,INMAN ST,6,Cobrahead,City,A2,1,388-19,NULL,Yes,2014
3052,-71.1007194,42.37157985,15-,18,15-18,AMORY,ST,AMORY,6,Cobrahead,City,A3,1,15-18,NULL,Yes,2014
3053,-71.10052083,42.3718551,15-,20,15-20,AMORY,ST,AMORY,6,Cobrahead,City,A3,1,15-20,NULL,Yes,2014
3054,-71.10037319,42.37206602,15-,22,15-22,AMORY,ST,AMORY ST,6,Cobrahead,City,A3,1,15-22,NULL,Yes,2014
3055,-71.10093648,42.37127074,15-,16,15-16,AMORY,ST,AMORY,6,Cobrahead,City,A3,1,15-16,NULL,Yes,2014
3056,-71.10111781,42.37103192,15-,14,15-14,AMORY,ST,ST MARY RD,6,Cobrahead,City,A3,1,15-14,NULL,Yes,2014
3057,-71.10060529,42.37090122,131-,3,131-3,SAINT MARY,RD,ST MARY RD,6,Cobrahead,City,A3,1,131-3,NULL,Yes,2014
3058,-71.1012418,42.37085085,15-,12,15-12,AMORY,ST,AMORY,6,Cobrahead,City,A3,1,15-12,NULL,Yes,2014
3059,-71.10019795,42.37231078,15-,24,15-24,AMORY,ST,AMORY ST,6,Cobrahead,City,A3,1,15-24,NULL,Yes,2014
3060,-71.10003868,42.37254519,15-,26,15-26,AMORY,ST,AMORY ST,6,Cobrahead,City,A3,1,15-26,NULL,Yes,2014
3061,-71.10082822,42.37297239,388-,23,388-23,INMAN,ST,INMAN ST,6,Cobrahead,City,A2,1,388-23,NULL,Yes,2014
3062,-71.10045531,42.37422053,647-,4,647-4,SPRINGFIELD,ST,SPRINGFIELD ST,3,Cobrahead,City,A3,1,647-4,NULL,Yes,2014
3063,-71.09802211,42.37364773,567-,66,567-66,PROSPECT,ST,PROSPECT ST,3,Cobrahead,City,A2,1,567-66,NULL,Yes,2014
3064,-71.09774754,42.37403514,567-,68,567-68,PROSPECT,ST,PROSPECT ST,3,Cobrahead,City,A2,1,567-68,NULL,Yes,2014
3065,-71.09968915,42.37268904,324-,36,324-36,HAMPSHIRE,ST,HAMPSHIRE ST,6,Cobrahead,City,A2,1,324-36,NULL,Yes,2014
3066,-71.09823923,42.37247852,119-,3,119-3,CARLISLE,ST,CARLISLE ST,3,Cobrahead,City,A3,1,119-3,NULL,Yes,2014
3067,-71.09800038,42.37239787,119-,1,119-1,CARLISLE,ST,CARLISLE ST,3,Cobrahead,City,A3,1,119-1,NULL,Yes,2014
3068,-71.09786229,42.37200681,672-,20,672-20,TREMONT,ST,TREMONT ST,3,Cobrahead,City,A3,1,672-20,NULL,Yes,2014
3069,-71.09749131,42.37261529,672-,24,672-24,TREMONT,ST,TREMONT ST,3,Cobrahead,City,A3,1,672-24,NULL,Yes,2014
3070,-71.0973144,42.37290836,672-,26,672-26,TREMONT,ST,TREMONT ST,3,Cobrahead,City,A3,1,672-26,NULL,Yes,2014
3071,-71.09859191,42.37284986,567-,40,567-40,PROSPECT,ST,PROSPECT ST,3,Cobrahead,City,A2,1,567-40,NULL,Yes,2014
3072,-71.09868219,42.37250455,567-,39,567-39,PROSPECT,ST,CARLISLE ST,3,Cobrahead,City,A2,1,567-39,NULL,Yes,2014
3073,-71.09843667,42.37254314,119-,5,119-5,CARLISLE,ST,CARLISLE ST,3,Cobrahead,City,A3,1,119-5,NULL,Yes,2014
3074,-71.09896493,42.37232466,567-,38,567-38,PROSPECT,ST,HAMPSHIRE ST,3,Cobrahead,City,A2,1,567-38,NULL,Yes,2014
3075,-71.09899597,42.37206233,567-,37,567-37,PROSPECT,ST,HAMPSHIRE ST,4,Cobrahead,City,A2,1,567-37,NULL,Yes,2014
3076,-71.09950239,42.37319086,325-,1,325-1,HAMPSHIRE,ST,HAMPSHIRE ST,3,Cobrahead,City,A3F,1,325-1,NULL,Yes,2014
3077,-71.10205727,42.3738136,113-,80,113-80,CAMBRIDGE,ST,FAYETTE ST,6,Cobrahead,City,A2,1,113-80,NULL,Yes,2014
3078,-71.10240835,42.37400202,113-,81,113-81,CAMBRIDGE,ST,CAMBRIDGE ST,6,Cobrahead,City,A2,1,113-81,NULL,Yes,2014
3079,-71.10233889,42.37367233,256-,24,256-24,FAYETTE,ST,FAYETTE ST,6,Cobrahead,City,A3,1,256-24,NULL,Yes,2014
3080,-71.10156066,42.37342792,18-,22,18-22,ANTRIM,ST,ANTRIM ST,6,Cobrahead,City,A3,1,18-22,NULL,Yes,2014
3081,-71.10178421,42.3731273,18-,20,18-20,ANTRIM,ST,ANTRIM ST,6,Cobrahead,City,A3,1,18-20,NULL,Yes,2014
3082,-71.09908908,42.37098786,497-,2,497-2,MURDOCK,ST,MURDOCK ST,4,Cobrahead,City,A3,1,497-2,NULL,Yes,2014
3083,-71.09891953,42.3712295,497-,4,497-4,MURDOCK,ST,MURDOCK ST,4,Cobrahead,City,A3,1,497-4,NULL,Yes,2014
3084,-71.09826241,42.3712086,672-,17,672-17,TREMONT,ST,TREMONT ST,4,Cobrahead,City,A3,1,672-17,NULL,Yes,2014
3085,-71.0984604,42.37091983,672-,15,672-15,TREMONT,ST,TREMONT ST,4,Cobrahead,City,A3,1,672-15,NULL,Yes,2014
3086,-71.09861585,42.37070184,672-,13,672-13,TREMONT,ST,TREMONT ST,4,Cobrahead,City,A3,1,672-13,NULL,Yes,2014
3087,-71.09902992,42.37051298,295-,2,295-2,GARDNER,RD,GARDNER RD,4,Cobrahead,City,A3,1,295-2,NULL,Yes,2014
3088,-71.0992528,42.37060047,295-,4,295-4,GARDNER,RD,GARDNER RD,4,Cobrahead,City,A3,1,295-4,NULL,Yes,2014
3089,-71.09917183,42.36991027,672-,7,672-7,TREMONT,ST,TREMONT ST,4,Cobrahead,City,A3,1,672-7,NULL,Yes,2014
3090,-71.0993671,42.36963994,672-,5,672-5,TREMONT,ST,TREMONT ST,4,Cobrahead,City,A3,1,672-5,NULL,Yes,2014
3091,-71.09973089,42.36929585,672-,4,672-4,TREMONT,ST,TREMONT ST,4,Cobrahead,City,A3,1,672-4,NULL,Yes,2014
3092,-71.10152289,42.37046125,15-,8,15-8,AMORY,ST,AMORY ST,6,Cobrahead,City,A3,1,15-8,NULL,Yes,2014
3093,-71.09684555,42.37035232,324-,24,324-24,HAMPSHIRE,ST,ELM ST,4,Cobrahead,City,A2,1,324-24,NULL,Yes,2014
3094,-71.09881643,42.3704173,672-,11,672-11,TREMONT,ST,GARDNER RD,4,Cobrahead,City,A3,1,672-11,NULL,Yes,2014
3095,-71.09721647,42.37141919,510-,49,510-49,NORFOLK,St,NORFOLK ST,3,Cobrahead,City,A3,1,510-49,NULL,Yes,2014
3096,-71.09859111,42.36931217,510-,36,510-36,NORFOLK,ST,NORFOLK ST,4,Cobrahead,City,A3,1,510-36,NULL,Yes,2014
3097,-71.0987185,42.36908911,510-,34,510-34,NORFOLK,ST,NORFOLK ST,4,Cobrahead,City,A3,1,510-34,NULL,Yes,2014
3098,-71.10072205,42.3691246,99-,52,99-52,BROADWAY,NULL,BROADWAY,4,Cobrahead,City,A2,1,99-52,NULL,Yes,2014
3099,-71.10013657,42.36903796,99-,51,99-51,BROADWAY,NULL,BROADWAY,4,Cobrahead,City,A2,1,99-51,NULL,Yes,2014
3100,-71.09965297,42.37135855,567-,32,567-32,PROSPECT,ST,PROSPECT ST,6,Cobrahead,City,A2,1,567-32,NULL,Yes,2014
3101,-71.09939948,42.37149399,567-,35,567-35,PROSPECT,ST,PROSPECT ST,4,Cobrahead,City,A2,1,567-35,NULL,Yes,2014
3102,-71.10107722,42.36941002,99-,55,99-55,BROADWAY,NULL,PROSPECT ST,6,Cobrahead,City,A2,1,99-55,NULL,Yes,2014
3103,-71.10052956,42.36990218,567-,25,567-25,PROSPECT,ST,PROSPECT ST,4,Cobrahead,City,A2,1,567-25,NULL,Yes,2014
3104,-71.10046887,42.3702067,567-,26,567-26,PROSPECT,ST,PROSPECT ST,6,Cobrahead,City,A2,1,567-26,NULL,Yes,2014
3105,-71.10083245,42.36969156,567-,22,567-22,PROSPECT,ST,PROSPECT ST,6,Cobrahead,City,A2,1,567-22,NULL,Yes,2014
3106,-71.10153625,42.3694459,99-,56,99-56,BROADWAY,NULL,BROADWAY,6,Cobrahead,City,A2,1,99-56,NULL,Yes,2014
3107,-71.1001375,42.37045353,567-,27,567-27,PROSPECT,ST,PROSPECT ST,4,Cobrahead,City,A2,1,567-27,NULL,Yes,2014
3108,-71.10342325,42.37033451,99-,61,99-61,BROADWAY,NULL,BROADWAY,6,Cobrahead,City,A2,1,99-61,NULL,Yes,2014
3109,-71.10237608,42.36977766,99-,58,99-58,BROADWAY,NULL,BROADWAY,6,Cobrahead,City,A2,1,99-58,NULL,Yes,2014
3110,-71.09943023,42.36875842,99-,49,99-49,BROADWAY,NULL,BROADWAY,4,Cobrahead,City,A2,1,99-49,NULL,Yes,2014
3111,-71.09887016,42.36882636,510-,32,510-32,NORFOLK,ST,NORFOLK ST,4,Cobrahead,City,A3,1,510-32,NULL,Yes,2014
3112,-71.09746903,42.36932943,466-,31,466-31,MARKET,ST,ELM ST,4,Cobrahead,City,A3,1,466-31,NULL,Yes,2014
3113,-71.09898869,42.37017025,672-,9,672-9,TREMONT,ST,TREMONT ST,4,Cobrahead,City,A3,1,672-9,NULL,Yes,2014
3114,-71.09740749,42.3708154,324-,26,324-26,HAMPSHIRE,ST,HAMPSHIRE ST,4,Cobrahead,City,A2,1,324-26,NULL,Yes,2014
3115,-71.10260217,42.3706333,388-,14,388-14,INMAN,ST,INMAN ST,6,Cobrahead,City,A2,1,388-14,NULL,Yes,2014
3116,-71.10345311,42.36921781,388-,9,388-9,INMAN,ST,INMAN ST,6,Cobrahead,City,A2,1,388-9,NULL,Yes,2014
3117,-71.10403278,42.36967074,721-,5,721-5,WEST,ST,WEST PL,6,Cobrahead,City,A3,1,721-5,NULL,Yes,2014
3118,-71.10435119,42.36969791,721-,6,721-6,WEST,ST,WEST ST,6,Cobrahead,City,A3,1,721-6,NULL,Yes,2014
3119,-71.10451052,42.37021166,100-,3,100-3,BROADWAY,TER,BROADWAY,6,Cobrahead,City,A3,1,100-3,NULL,Yes,2014
3120,-71.1039507,42.37040057,99-,62,99-62,BROADWAY,NULL,BROADWAY,6,Cobrahead,City,A2,1,99-62,NULL,Yes,2014
3121,-71.10361666,42.37050339,18-,1,18-1,ANTRIM,ST,ANTRIM ST,6,Cobrahead,City,A3,1,18-1,NULL,Yes,2014
3122,-71.10433891,42.37069717,99-,63,99-63,BROADWAY,NULL,BROADWAY,6,Cobrahead,City,A2,1,99-63,NULL,Yes,2014
3123,-71.10339201,42.36947896,388-,10,388-10,INMAN,ST,WEST ST,6,Cobrahead,City,A2,1,388-10,NULL,Yes,2014
3124,-71.10311939,42.36971984,388-,11,388-11,INMAN,ST,INMAN PL,6,Cobrahead,City,A2,1,388-11,NULL,Yes,2014
3125,-71.10434492,42.36916213,338-,48,338-48,HARVARD,ST,BIGELOW ST,6,Cobrahead,City,A2,1,338-48,NULL,Yes,2014
3126,-71.09874217,42.37148285,497-,6,497-6,MURDOCK,ST,MURDOCK ST,4,Cobrahead,City,A3,1,497-6,NULL,Yes,2014
3127,-71.10265136,42.36856496,338-,44,338-44,HARVARD,ST,HARVARD ST,6,Cobrahead,City,A2,1,338-44,NULL,Yes,2014
3128,-71.10376669,42.36891563,388-,8,388-8,INMAN,ST,HARVARD ST,6,Cobrahead,City,A2,1,388-8,NULL,Yes,2014
3129,-71.10342494,42.36883791,338-,46,338-46,HARVARD,ST,HARVARD ST,6,Cobrahead,City,A2,1,338-46,NULL,Yes,2014
3130,-71.10390189,42.36856079,388-,7,388-7,INMAN,ST,INMAN ST,6,Cobrahead,City,A2,1,388-7,NULL,Yes,2014
3131,-71.10417924,42.36830245,388-,6,388-6,INMAN,ST,INMAN ST,6,Cobrahead,City,A2,1,388-6,NULL,Yes,2014
3132,-71.10464098,42.36868848,67-,11,67-11,BIGELOW,NULL,BIGELOW,6,Cobrahead,City,A3,1,67-11,NULL,Yes,2014
3133,-71.10164991,42.37028272,15-,6,15-6,AMORY,ST,AMORY PL,6,Cobrahead,City,A3,1,15-6,NULL,Yes,2014
3134,-71.09926566,42.37198456,567-,36,567-36,PROSPECT,ST,PROSPECT ST,6,Cobrahead,City,A2,1,567-36,NULL,Yes,2014
3135,-71.09630912,42.36991313,324-,22,324-22,HAMPSHIRE,ST,COLUMBIA ST,4,Cobrahead,City,A2,1,324-22,NULL,Yes,2014
3136,-71.09483545,42.36845296,737-,49,737-49,WINDSOR,ST,WINDSOR ST,4,Cobrahead,City,A2,1,737-49,NULL,Yes,2014
3137,-71.09917626,42.36733913,338-,34,338-34,HARVARD,ST,HARVARD ST,4,Cobrahead,City,A2,1,338-34,NULL,Yes,2014
3138,-71.09653899,42.36747525,99-,42,99-42,BROADWAY,NULL,BOARDMAN ST,4,Cobrahead,City,A2,1,99-42,NULL,Yes,2014
3139,-71.09423564,42.36656824,99-,36,99-36,BROADWAY,NULL,CLARK ST,4,Cobrahead,City,A2,1,99-36,NULL,Yes,2014
3140,-71.09692182,42.36673198,338-,27,338-27,HARVARD,ST,BOARDMAN ST,4,Cobrahead,City,A2,1,338-27,NULL,Yes,2014
3141,-71.0983047,42.36817229,99-,46,99-46,BROADWAY,NULL,ELM ST,4,Cobrahead,City,A2,1,99-46,NULL,Yes,2014
3142,-71.10161795,42.36836682,567-,15,567-15,PROSPECT,ST,HARVARD ST,4,Cobrahead,City,A2,1,567-15,NULL,Yes,2014
3143,-71.15840431,42.39445475,78-,60,78-60,BLANCHARD,RD,BLANCHARD RD,12,Cobrahead,City,A2,1,78-60,NULL,Yes,2014
3144,-71.15820826,42.39425817,78-,59,78-59,BLANCHARD,RD,BLANCHARD RD,12,Cobrahead,City,A2,1,78-59,NULL,Yes,2014
3145,-71.15811204,42.39387661,78-,57,78-57,BLANCHARD,RD,BLANCHARD RD,12,Cobrahead,City,A2,1,78-57,NULL,Yes,2014
3146,-71.15785316,42.39305158,78-,51,78-51,BLANCHARD,RD,SOUTH NORMANDY AVE,12,Cobrahead,City,A2,1,78-51,NULL,Yes,2014
3147,-71.15793691,42.3933164,78-,53,78-53,BLANCHARD,RD,BLANCHARD RD,12,Cobrahead,City,A2,1,78-53,NULL,Yes,2014
3148,-71.15802387,42.39360073,78-,55,78-55,BLANCHARD,RD,NORMANDY AVE,12,Cobrahead,City,A2,1,78-55,NULL,Yes,2014
3149,-71.15761164,42.39376451,774-,1,774-1,NORMANDY,AVE,NORMANDY AVE,12,Cobrahead,City,A3,1,774-1,NULL,Yes,2014
3150,-71.15696698,42.39313379,780-,9,780-9,SUNSET,RD,SUNSET RD,12,Cobrahead,City,A3,1,780-9,NULL,Yes,2014
3151,-71.15670586,42.39347486,788-,7,788-7,SOUTH NORMANDY,AVE,SOUTH NORMANDY AVE,12,Cobrahead,City,A3,1,788-7,NULL,Yes,2014
3152,-71.15637293,42.39359647,788-,9,788-9,SOUTH NORMANDY,AVE,SOUTH NORMANDY AVE,12,Cobrahead,City,A3,1,788-9,NULL,Yes,2014
3153,-71.15620584,42.39375773,788-,10,788-10,SOUTH NORMANDY,AVE,SOUTH NORMANDY AVE,12,Cobrahead,City,A3,1,788-10,NULL,Yes,2014
3154,-71.15685598,42.39276565,780-,7,780-7,SUNSET,RD,SUNSET RD,12,Cobrahead,City,A3,1,780-7,NULL,Yes,2014
3155,-71.15775749,42.39273733,78-,49,78-49,BLANCHARD,RD,BLANCHARD RD,12,Cobrahead,City,A2,1,78-49,NULL,Yes,2014
3156,-71.13522754,42.39611415,394-,15,394-15,JACKSON,ST,JACKSON ST,11,Cobrahead,City,A3,1,394-15,NULL,Yes,2014
3157,-71.15716723,42.38926276,78-,25,78-25,BLANCHARD,RD,BLANCHARD RD,12,Cobrahead,City,A2,1,78-25,NULL,Yes,2014
3158,-71.15727111,42.3888355,78-,23,78-23,BLANCHARD,RD,BLANCHARD RD,12,Cobrahead,City,A1,1,78-23,NULL,Yes,2014
3159,-71.15740151,42.38837358,78-,21,78-21,BLANCHARD,RD,BLANCHARD RD,12,Cobrahead,City,A1,1,78-21,NULL,Yes,2014
3160,-71.15763162,42.38747642,78-,17,78-17,BLANCHARD,RD,BLANCHARD RD,12,Cobrahead,City,A1,1,78-17,NULL,Yes,2014
3161,-71.15751216,42.38792294,78-,19,78-19,BLANCHARD,RD,BLANCHARD RD,12,Cobrahead,City,A1,1,78-19,NULL,Yes,2014
3162,-71.15698134,42.39047929,78-,33,78-33,BLANCHARD,RD,BLANCHARD RD,12,Cobrahead,City,A2,1,78-33,NULL,Yes,2014
3163,-71.15694842,42.39016496,78-,31,78-31,BLANCHARD,RD,BLANCHARD RD,12,Cobrahead,City,A2,1,78-31,NULL,Yes,2014
3164,-71.15701404,42.38986459,78-,29,78-29,BLANCHARD,RD,BLANCHARD RD,12,Cobrahead,City,A2,1,78-29,NULL,Yes,2014
3165,-71.1555913,42.39081208,170-,139,170-139,CONCORD,AVE,CONCORD AVE,12,Cobrahead,City,A2,1,170-139,NULL,Yes,2014
3166,-71.15708458,42.38957197,78-,27,78-27,BLANCHARD,RD,BLANCHARD RD,12,Cobrahead,City,A2,1,78-27,NULL,Yes,2014
3167,-71.15768937,42.39252126,78-,47,78-47,BLANCHARD,RD,BLANCHARD RD,12,Cobrahead,City,A2,1,78-47,NULL,Yes,2014
3168,-71.1576494,42.39238828,78-,45,78-45,BLANCHARD,RD,BLANCHARD RD,12,Cobrahead,City,A2,1,78-45,NULL,Yes,2014
3169,-71.15754811,42.39206459,78-,43,78-43,BLANCHARD,RD,BLANCHARD RD,12,Cobrahead,City,A2,1,78-43,NULL,Yes,2014
