lat2,lon2,lux2
42.67311045,-71.12578058,3.98
42.67311638,-71.12578654,3.97
42.67312211,-71.12579230,4.26
42.67312835,-71.12579783,4.17
42.67314059,-71.12580841,4.25
42.67314666,-71.12581359,4.29
42.67315101,-71.12581803,4.36
42.67315727,-71.12582269,4.29
42.67316958,-71.12583143,4.29
42.67317577,-71.12583561,4.27
42.67318237,-71.12583976,4.22
42.67318867,-71.12584355,4.23
42.67320158,-71.12585080,4.27
42.67320835,-71.12585402,3.37
42.67321295,-71.12585832,3.36
42.67321973,-71.12586139,3.41
42.67323332,-71.12586682,3.37
42.67324002,-71.12586945,3.54
42.67324676,-71.12587194,3.65
42.67325375,-71.12587415,3.56
42.67326701,-71.12587800,3.54
42.67327396,-71.12588016,3.77
42.67328040,-71.12588186,3.65
42.67328713,-71.12588322,3.62
42.67330019,-71.12588598,3.77
42.67330733,-71.12588719,4.27
42.67331343,-71.12588801,4.26
42.67331992,-71.12588900,4.35
42.67333244,-71.12589080,4.27
42.67333859,-71.12589093,4.48
42.67334491,-71.12589093,4.47
42.67335085,-71.12589163,4.49
42.67336291,-71.12589171,4.48
42.67336857,-71.12589143,6.25
42.67337425,-71.12589146,6.24
42.67338551,-71.12589131,6.24
42.67339667,-71.12589056,6.25
42.67340232,-71.12589003,7.29
42.67340766,-71.12588947,7.3
42.67341769,-71.12588858,7.31
42.67342259,-71.12588795,7.29
42.67342752,-71.12588728,7.89
42.67343222,-71.12588656,7.86
42.67344162,-71.12588529,7.89
42.67344615,-71.12588448,7.89
42.67345059,-71.12588382,9.65
42.67345480,-71.12588320,9.69
42.67346281,-71.12588217,9.69
42.67346635,-71.12588157,11.01
42.67346997,-71.12588093,11.08
42.67347321,-71.12588025,11.1
42.67347937,-71.12587924,11.01
42.67348246,-71.12587887,12.16
42.67348661,-71.12587938,12.19
42.67349139,-71.12587836,12.1
42.67349381,-71.12587794,12.16
42.67349577,-71.12587764,13.18
42.67349767,-71.12587724,13.14
42.67350085,-71.12587659,13.18
42.67350194,-71.12587632,13.18
42.67350318,-71.12587601,13.38
42.67350615,-71.12587508,13.43
42.67350721,-71.12587476,13.44
42.67350763,-71.12587463,13.38
42.67350784,-71.12587449,13.54
42.67350823,-71.12587434,13.55
42.67350871,-71.12587384,13.54
42.67350880,-71.12587392,13.58
42.67350888,-71.12587399,13.5
42.67350915,-71.12587375,13.54
42.67350920,-71.12587343,13.3
42.67350923,-71.12587345,13.39
42.67350925,-71.12587354,13.3
42.67350936,-71.12587350,13.58
42.67350936,-71.12587329,13.32
42.67350942,-71.12587336,13.37
42.67350945,-71.12587330,13.39
42.67350946,-71.12587354,13.58
42.67350948,-71.12587336,13.33
42.67350953,-71.12587342,13.35
42.67350963,-71.12587311,13.48
42.67351041,-71.12587270,13.45
42.67351074,-71.12587266,13.52
42.67351087,-71.12587271,13.48
42.67351104,-71.12587292,13.83
42.67351204,-71.12587312,13.94
42.67351269,-71.12587345,13.9
42.67351329,-71.12587339,14.7
42.67351365,-71.12587318,14.81
42.67351505,-71.12587310,14.75
42.67351604,-71.12587293,14.7
42.67351711,-71.12587223,16.24
42.67351909,-71.12587182,16.2
42.67352044,-71.12587144,16.1
42.67352172,-71.12587104,16.24
42.67352304,-71.12587077,17.98
42.67352791,-71.12586917,17.78
42.67352947,-71.12586874,17.98
42.67353109,-71.12586865,17.98
42.67353278,-71.12586820,19
42.67353477,-71.12586669,19.15
42.67353638,-71.12586635,19.17
42.67353834,-71.12586596,19
42.67354034,-71.12586560,25.1
42.67354444,-71.12586450,25.1
42.67354669,-71.12586397,20.78
42.67354903,-71.12586316,25.1
42.67355137,-71.12586262,25.1
42.67355612,-71.12586378,30.6
42.67355849,-71.12586305,25.1
42.67356121,-71.12586233,25.1
42.67356409,-71.12586158,30.6
42.67356944,-71.12585985,31.1
42.67357235,-71.12585920,31.2
42.67357603,-71.12585803,30.6
42.67357914,-71.12585729,37.1
42.67358550,-71.12585560,37.5
42.67358885,-71.12585515,36.4
42.67359214,-71.12585435,37.1
42.67359529,-71.12585351,40.3
42.67360240,-71.12585164,39.4
42.67360601,-71.12585080,40
42.67360955,-71.12584946,40.3
42.67361321,-71.12584861,45.8
42.67362111,-71.12584711,46.5
42.67362498,-71.12584596,46.7
42.67362912,-71.12584495,45.8
42.67363315,-71.12584379,45.9
42.67364165,-71.12584180,46.6
42.67364558,-71.12584081,45
42.67365015,-71.12583986,45.9
42.67365441,-71.12583886,51.7
42.67366248,-71.12583711,50.3
42.67366679,-71.12583635,51.3
42.67367108,-71.12583522,51.7
42.67367525,-71.12583442,24.67
42.67368419,-71.12583233,24.75
42.67368880,-71.12583070,24.77
42.67369325,-71.12583002,24.67
42.67369787,-71.12582890,24.75
42.67370658,-71.12582706,24.77
42.67371181,-71.12582577,24.67
42.67371637,-71.12582454,18.82
42.67372223,-71.12582237,18.83
42.67373129,-71.12581989,18.77
42.67373615,-71.12581789,18.82
42.67374045,-71.12581741,13.37
42.67374532,-71.12581630,13.34
42.67375576,-71.12581429,13.31
42.67376128,-71.12581177,13.37
42.67376604,-71.12581060,9.26
42.67377630,-71.12580808,9.23
42.67378098,-71.12580680,9.27
42.67378560,-71.12580667,9.26
42.67379059,-71.12580609,8.17
42.67380076,-71.12580203,8.18
42.67380676,-71.12579900,8.2
42.67381164,-71.12580065,8.17
42.67381700,-71.12579971,8.18
42.67382993,-71.12579526,7.64
42.67383662,-71.12579446,7.61
42.67384261,-71.12579329,7.6
42.67384795,-71.12579492,6.78
42.67386843,-71.12579231,6.76
42.67387628,-71.12579098,6.74
42.67388351,-71.12578931,6.78
42.67389198,-71.12578464,7.46
42.67390746,-71.12578052,7.42
42.67391529,-71.12577904,7.43
42.67392248,-71.12577922,7.46
42.67393047,-71.12577769,7.13
42.67394699,-71.12577519,7.07
42.67395387,-71.12577697,7.11
42.67396229,-71.12577523,7.13
42.67397040,-71.12577342,6.36
42.67398823,-71.12576957,6.3
42.67399711,-71.12576766,6.33
42.67400590,-71.12576579,6.36
42.67401487,-71.12576383,2.97
42.67402581,-71.12575602,3.03
42.67403563,-71.12575409,3.07
42.67404509,-71.12575199,2.97
42.67405412,-71.12575050,1.88
42.67407362,-71.12574674,1.83
42.67408324,-71.12574469,1.8
42.67409448,-71.12574438,1.88
42.67410403,-71.12574244,1.46
42.67412441,-71.12573545,1.43
42.67414211,-71.12573621,1.48
42.67415203,-71.12573402,1.46
42.67416056,-71.12573127,1.3
42.67417918,-71.12572699,1.33
42.67418940,-71.12572486,1.3
42.67420090,-71.12572334,1.3
42.67422097,-71.12571899,1.4
42.67423116,-71.12571704,1.36
42.67424010,-71.12571490,1.36
42.67425016,-71.12571298,1.4
42.67427152,-71.12570977,1.33
42.67428606,-71.12570322,1.35
42.67428782,-71.12570957,1.32
42.67429624,-71.12570128,1.33
42.67431698,-71.12569927,2.44
42.67432785,-71.12569711,2.48
42.67433774,-71.12569519,2.41
42.67434831,-71.12569315,2.44
42.67437092,-71.12568903,3.84
42.67438103,-71.12568772,3.69
42.67439194,-71.12568567,3.77
42.67440253,-71.12568392,3.84
42.67442480,-71.12567930,6.44
42.67443601,-71.12567732,6.42
42.67444945,-71.12567513,6.33
42.67446398,-71.12567438,6.03
42.67448180,-71.12566895,5.83
42.67449309,-71.12566661,5.71
42.67450602,-71.12566497,6.03
42.67451745,-71.12566335,3.53
42.67454193,-71.12565983,3.54
42.67455119,-71.12565673,3.6
42.67456312,-71.12565325,3.53
42.67457196,-71.12564992,3.54
42.67459850,-71.12564634,2.78
42.67460792,-71.12564338,2.77
42.67462036,-71.12564100,2.8
42.67463076,-71.12563833,3.42
42.67466727,-71.12563111,3.47
42.67468022,-71.12562765,3.52
42.67469294,-71.12562517,3.42
42.67470456,-71.12562333,7.9
42.67473118,-71.12561777,8.07
42.67474379,-71.12561511,7.76
42.67475813,-71.12561259,7.9
42.67477079,-71.12560998,12.48
42.67479842,-71.12560595,13.5
42.67481162,-71.12560278,12.7
42.67482456,-71.12560030,12.48
42.67484877,-71.12559476,4.4
42.67486202,-71.12559145,4.32
42.67487510,-71.12558888,4.4
42.67488929,-71.12558590,4.4
42.67491641,-71.12558192,2.66
42.67492946,-71.12557930,2.72
42.67494250,-71.12557706,2.69
42.67495570,-71.12557435,2.66
42.67498016,-71.12556950,2.3
42.67499377,-71.12556478,2.24
42.67500715,-71.12556204,2.17
42.67502181,-71.12555996,2.3
42.67504840,-71.12555296,2.86
42.67506186,-71.12555003,2.7
42.67507762,-71.12554803,2.78
42.67509120,-71.12554511,2.86
42.67511911,-71.12553960,4.84
42.67513267,-71.12553861,4.95
42.67514616,-71.12553576,4.81
42.67515754,-71.12553422,4.84
42.67518473,-71.12553003,9.56
42.67519837,-71.12552709,9.96
42.67521258,-71.12551968,9.7
42.67522618,-71.12551674,9.56
42.67525378,-71.12551032,15.26
42.67526504,-71.12550807,15.06
42.67527883,-71.12550495,15.03
42.67529294,-71.12550037,10.07
42.67531976,-71.12549664,9.89
42.67533389,-71.12549264,9.97
42.67534674,-71.12549030,10.07
42.67536058,-71.12548690,7.58
42.67538614,-71.12547999,7.74
42.67539790,-71.12547467,7.61
42.67541158,-71.12547140,7.58
42.67542788,-71.12547021,7.74
42.67545405,-71.12546600,14.5
42.67546786,-71.12546231,15.24
42.67547580,-71.12545694,15.6
42.67548953,-71.12545292,15.09
42.67552308,-71.12544464,14.72
42.67553576,-71.12543960,14.6
42.67554978,-71.12543571,15.09
42.67556231,-71.12543310,13.43
42.67560108,-71.12542446,13.57
42.67561542,-71.12541940,13.59
42.67563153,-71.12541574,13.43
42.67564556,-71.12541131,7.63
42.67567530,-71.12540468,8.08
42.67568494,-71.12539894,7.57
42.67569881,-71.12539447,7.63
42.67572943,-71.12538785,1.25
42.67574978,-71.12537375,1.1
42.67576680,-71.12537108,1.19
42.67578051,-71.12536642,1.25
42.67580841,-71.12535765,0.27
42.67581616,-71.12535064,0.38
42.67582953,-71.12534679,0.38
42.67585454,-71.12534760,0.27
42.67587866,-71.12533928,0.22
42.67589251,-71.12533584,0.22
42.67590750,-71.12533230,0.13
42.67592099,-71.12532873,0.22
42.67594774,-71.12531875,0.17
42.67595768,-71.12531278,0.09
42.67597583,-71.12530970,0.17
42.67598922,-71.12530533,0.17
42.67601523,-71.12529678,0.08
42.67602816,-71.12529237,0.13
42.67604164,-71.12528822,0.13
42.67605534,-71.12528337,0.08
42.67608139,-71.12527475,0.13
42.67609435,-71.12527039,0.13
42.67610552,-71.12526631,0.08
42.67611773,-71.12526176,0.13
42.67614314,-71.12525370,0.13
42.67615569,-71.12524940,0.09
42.67616871,-71.12524532,0.13
42.67617786,-71.12523868,0.13
42.67620688,-71.12523104,0.11
42.67621154,-71.12522429,0.14
42.67623304,-71.12522333,0.14
42.67625741,-71.12521460,0.11
42.67626374,-71.12520797,0.15
42.67627594,-71.12520360,0.15
42.67629288,-71.12520120,0.12
42.67631377,-71.12519092,0.15
42.67632591,-71.12518694,0.16
42.67634139,-71.12518410,0.15
42.67635130,-71.12517950,0.17
42.67637643,-71.12517201,0.2
42.67638333,-71.12516601,0.19
42.67639508,-71.12516271,0.2
42.67640749,-71.12515907,0.2
42.67643353,-71.12515116,0.21
42.67644616,-71.12514620,0.23
42.67645966,-71.12514365,0.22
42.67647050,-71.12513927,0.21
42.67649265,-71.12513120,0.24
42.67650541,-71.12512796,0.24
42.67651688,-71.12512401,0.24
42.67652563,-71.12511839,0.24
42.67655172,-71.12511215,0.33
42.67656309,-71.12510842,0.32
42.67657768,-71.12510619,0.33
42.67659809,-71.12509770,0.33
42.67660996,-71.12509375,0.42
42.67662130,-71.12508818,0.43
42.67663132,-71.12508462,0.42
42.67665554,-71.12507851,0.42
42.67667376,-71.12507158,0.59
42.67668009,-71.12506512,0.58
42.67669279,-71.12506115,0.59
42.67671700,-71.12505224,0.59
42.67673246,-71.12505131,0.86
42.67674327,-71.12504761,0.88
42.67675714,-71.12504584,0.88
42.67677114,-71.12503721,0.86
42.67678149,-71.12503316,1.49
42.67679138,-71.12502930,1.49
42.67680320,-71.12502692,1.44
42.67682335,-71.12502009,1.49
42.67683293,-71.12501638,3.37
42.67684352,-71.12501520,3.22
42.67685325,-71.12501172,3.36
42.67687262,-71.12500501,3.37
42.67688228,-71.12500009,6.5
42.67689181,-71.12499671,6.68
42.67690075,-71.12498848,6.68
42.67692024,-71.12498251,6.5
42.67692945,-71.12497906,60.4
42.67693789,-71.12497706,61.3
42.67695745,-71.12496956,57.9
42.67696705,-71.12496668,60.4
42.67697787,-71.12496149,61.3
42.67698482,-71.12495666,57.9
42.67700356,-71.12495789,60.4
42.67701213,-71.12495558,61.3
42.67702018,-71.12495260,94.9
42.67702815,-71.12495005,96.1
42.67704458,-71.12494471,96.1
42.67705179,-71.12494213,25.46
42.67705980,-71.12494055,24.85
42.67706763,-71.12493814,24.55
42.67708262,-71.12493314,25.46
42.67709043,-71.12493085,24.85
42.67709598,-71.12492899,24.55
42.67710336,-71.12492636,25.46
42.67711927,-71.12491966,24.85
42.67712663,-71.12491791,6.88
42.67713329,-71.12491643,7.03
42.67714003,-71.12491441,6.93
42.67715317,-71.12490864,6.88
42.67715965,-71.12490650,4.24
42.67716656,-71.12490467,4.2
42.67717280,-71.12490410,4.17
42.67718480,-71.12489892,4.24
42.67718993,-71.12489672,3.68
42.67719534,-71.12489659,3.65
42.67720167,-71.12489493,3.7
42.67721501,-71.12489345,3.68
42.67722116,-71.12489132,3.99
42.67722612,-71.12488930,4.01
42.67723155,-71.12488816,3.99
42.67724316,-71.12488459,3.99
42.67724860,-71.12488284,4.77
42.67725414,-71.12487986,4.69
42.67726393,-71.12487406,4.68
42.67726861,-71.12487241,4.77
42.67727327,-71.12486930,4.57
42.67727812,-71.12486779,4.56
42.67728889,-71.12486740,4.7
42.67729491,-71.12486430,4.57
42.67729943,-71.12486295,4.76
42.67730239,-71.12486322,4.87
42.67731636,-71.12485921,4.76
42.67732013,-71.12485782,4.76
42.67732454,-71.12485662,5.88
42.67732737,-71.12485675,5.75
42.67733595,-71.12485291,5.72
42.67733813,-71.12485141,5.88
42.67734320,-71.12484826,6.2
42.67734701,-71.12484734,6.15
42.67735098,-71.12484789,6.37
42.67735338,-71.12484903,6.2
42.67735718,-71.12484801,6.03
42.67736007,-71.12484736,6.21
42.67736368,-71.12484773,6.05
42.67737224,-71.12484599,6.03
42.67737422,-71.12484408,6.06
42.67737845,-71.12484294,5.91
42.67738280,-71.12484209,5.89
42.67738532,-71.12483945,5.76
42.67738606,-71.12483890,5.61
42.67738818,-71.12483807,5.6
42.67738870,-71.12483995,6.97
42.67738947,-71.12483877,6.95
42.67739223,-71.12484310,5.76
42.67739661,-71.12483947,7.11
42.67740180,-71.12483129,6.97
42.67740560,-71.12482724,5.05
42.67740562,-71.12482523,5.1
42.67741028,-71.12482672,4.97
42.67741844,-71.12482697,5.05
42.67742191,-71.12482600,4.83
42.67742729,-71.12482613,4.88
42.67743284,-71.12482589,5.15
42.67744156,-71.12482955,4.83
42.67744756,-71.12482562,4.41
42.67745383,-71.12482296,4.54
42.67745623,-71.12482653,4.36
42.67745888,-71.12482114,4.41
42.67746289,-71.12481993,3.3
42.67747756,-71.12481784,3.32
42.67748080,-71.12481558,3.26
42.67748525,-71.12481427,3.3
42.67749182,-71.12481220,2.39
42.67749652,-71.12481086,2.34
42.67749728,-71.12480812,2.39
42.67750730,-71.12480695,2.39
42.67751217,-71.12480537,1.59
42.67751819,-71.12480419,1.67
42.67752519,-71.12479743,1.63
42.67753364,-71.12479718,1.59
42.67753549,-71.12479319,0.69
42.67753967,-71.12479049,0.72
42.67755324,-71.12478942,0.66
42.67756006,-71.12478530,0.42
42.67756023,-71.12478584,0.69
42.67757028,-71.12477614,0.39
42.67757684,-71.12478679,0.43
42.67758745,-71.12478557,0.42
42.67759419,-71.12478379,0.21
42.67759894,-71.12478163,0.23
42.67761437,-71.12477758,0.24
42.67762785,-71.12477386,0.21
42.67763528,-71.12477174,0.19
42.67764235,-71.12476947,0.19
42.67765899,-71.12476431,0.15
42.67766462,-71.12476499,0.19
42.67766753,-71.12476167,0.11
42.67767549,-71.12475938,0.08
42.67768707,-71.12474659,0.1
42.67769308,-71.12474443,0.14
42.67770131,-71.12474871,0.11
42.67770715,-71.12474031,0.14
42.67771009,-71.12474734,0.11
42.67772610,-71.12473840,0.1
42.67773508,-71.12473570,0.12
42.67774996,-71.12473356,0.13
42.67775629,-71.12472814,0.09
42.67777193,-71.12472181,0.1
42.67777526,-71.12472537,0.12
42.67779566,-71.12471855,0.07
42.67781444,-71.12471368,0.11
42.67781641,-71.12471069,0.1
42.67782380,-71.12470780,0.07
42.67786547,-71.12469261,0.1
42.67788469,-71.12469728,0.085
42.67789934,-71.12469484,0.09
42.67790913,-71.12469137,0.1
42.67792497,-71.12468531,0.07
42.67794409,-71.12467891,0.155
42.67796424,-71.12467249,0.13
42.67797349,-71.12466938,0.16
42.67798346,-71.12466637,0.14
42.67799439,-71.12466345,0.12
42.67802064,-71.12465242,0.13
42.67803218,-71.12464845,0.14
42.67803738,-71.12464558,0.54
42.67804536,-71.12464479,0.52
42.67807274,-71.12463832,0.46
42.67807276,-71.12463607,0.52
42.67807383,-71.12463110,1.59
42.67810697,-71.12462488,1.44
42.67813211,-71.12461864,1.49
42.67814283,-71.12461547,1.59
42.67814961,-71.12461207,4.53
42.67816536,-71.12460621,4.57
42.67817803,-71.12460449,4.52
42.67819040,-71.12460111,4.53
42.67820236,-71.12459752,5.08
42.67833112,-71.12454932,8.76
42.67838630,-71.12453983,7.865
42.67841124,-71.12453192,7.13
42.67842345,-71.12452814,7.12
42.67843741,-71.12452428,7.34
42.67845274,-71.12452018,4.39
42.67846530,-71.12451606,4.42
42.67849518,-71.12450867,4.51
42.67850717,-71.12450413,4.39
42.67852199,-71.12450020,4.42
42.67853533,-71.12449557,2.13
42.67856307,-71.12448677,1.91
42.67857705,-71.12447482,2.09
42.67858976,-71.12447133,0.93
42.67861563,-71.12446251,0.65
42.67863073,-71.12445806,0.92
42.67864391,-71.12445404,0.93
42.67865786,-71.12445017,0.34
42.67868719,-71.12444012,0.53
42.67870217,-71.12443589,0.53
42.67871531,-71.12443372,0.34
42.67872252,-71.12442559,0.37
42.67874968,-71.12441607,0.37
42.67876398,-71.12441200,0.23
42.67877901,-71.12440664,0.37
42.67879347,-71.12440224,0.35
42.67882390,-71.12439604,0.27
42.67883143,-71.12438982,0.36
42.67884606,-71.12438528,0.35
42.67886471,-71.12438131,0.3
42.67889280,-71.12436971,0.37
42.67890759,-71.12436518,0.37
42.67892545,-71.12436318,0.3
42.67894064,-71.12435839,0.42
42.67896861,-71.12435095,0.41
42.67898126,-71.12433968,0.38
42.67899598,-71.12433551,0.42
42.67901373,-71.12433319,0.54
42.67904615,-71.12432319,0.56
42.67906142,-71.12431867,0.58
42.67907626,-71.12431327,0.54
42.67909133,-71.12430894,1.54
42.67912532,-71.12430009,1.55
42.67914264,-71.12429648,1.47
42.67915772,-71.12429196,1.54
42.67917014,-71.12428514,5.69
42.67920116,-71.12427553,5.67
42.67921589,-71.12427097,5.74
42.67923495,-71.12426880,5.69
42.67926337,-71.12426036,12.74
42.67927744,-71.12425592,12.72
42.67929152,-71.12425065,12.61
42.67931177,-71.12424909,13.35
42.67934133,-71.12424026,13.03
42.67935666,-71.12423545,12.74
42.67937312,-71.12423007,13.35
42.67938914,-71.12422539,8.4
42.67941232,-71.12421398,8.4
42.67942744,-71.12421000,8.69
42.67944364,-71.12420541,8.4
42.67946472,-71.12420300,4.52
42.67949138,-71.12419078,4.71
42.67950672,-71.12418681,4.49
42.67952188,-71.12418176,4.52
42.67953702,-71.12417722,2.72
42.67958158,-71.12416310,2.36
42.67959633,-71.12415882,2.62
42.67961165,-71.12415384,2.72
42.67962727,-71.12414926,1.11
42.67965828,-71.12413936,1.39
42.67967309,-71.12413531,1.44
42.67968795,-71.12412987,1.11
42.67970321,-71.12412460,1.13
42.67973252,-71.12411485,1.15
42.67974691,-71.12411120,0.82
42.67976178,-71.12410707,1.13
42.67977707,-71.12410061,1.79
42.67980642,-71.12409212,1.61
42.67982170,-71.12408710,1.83
42.67983640,-71.12408344,1.79
42.67986803,-71.12407316,4.49
42.67988345,-71.12406764,4.66
42.67989830,-71.12406500,4.47
42.67991349,-71.12405993,4.49
42.67994292,-71.12405152,10.94
42.67996029,-71.12404546,10.6
42.67997514,-71.12404141,10.74
42.67999094,-71.12403645,10.94
42.68002319,-71.12402704,12.14
42.68003868,-71.12402157,11.52
42.68005324,-71.12401801,11.4
42.68006809,-71.12401398,5.55
42.68009861,-71.12400343,5.23
42.68011423,-71.12399731,5.3
42.68013039,-71.12399003,5.55
42.68014476,-71.12398389,5.23
42.68017042,-71.12397913,2.47
42.68018530,-71.12397507,2.53
42.68020122,-71.12397062,2.38
42.68021738,-71.12396424,2.47
42.68024935,-71.12395184,2.72
42.68026379,-71.12394580,2.73
42.68027768,-71.12394341,2.96
42.68030774,-71.12393691,8.63
42.68032102,-71.12393205,8.5
42.68033574,-71.12392834,8.59
42.68035329,-71.12392309,8.63
42.68038631,-71.12391117,12.28
42.68040188,-71.12390584,12.26
42.68041972,-71.12389565,12.47
42.68043498,-71.12389078,12.28
42.68046245,-71.12387818,15.98
42.68048149,-71.12387929,16.48
42.68049629,-71.12387482,16.1
42.68052862,-71.12386590,15.98
42.68054527,-71.12385750,5.71
42.68056048,-71.12385265,5.41
42.68057847,-71.12384575,5.42
42.68061018,-71.12383645,5.71
42.68062534,-71.12383169,1.82
42.68064274,-71.12382975,1.86
42.68065806,-71.12382479,1.91
42.68069035,-71.12381111,1.82
42.68070650,-71.12380633,0.67
42.68072215,-71.12380044,0.72
42.68077087,-71.12378423,0.65
42.68078384,-71.12378402,0.67
42.68079505,-71.12377602,0.19
42.68081038,-71.12377033,0.14
42.68083696,-71.12376023,0.19
42.68085761,-71.12375851,0.19
42.68087139,-71.12375416,0.05
42.68088691,-71.12374964,0.1
42.68092089,-71.12373914,0.1
42.68092936,-71.12373709,0.05
42.68094554,-71.12373225,0.07
42.68096930,-71.12372517,0.07
42.68098465,-71.12372034,0.03
42.68099918,-71.12371590,0.07
42.68101426,-71.12371100,0.05
42.68104415,-71.12370089,0.03
42.68105917,-71.12369637,0.05
42.68107439,-71.12369130,0.06
42.68108746,-71.12368643,0.03
42.68112092,-71.12367115,0.05
42.68113570,-71.12366654,0.06
42.68115113,-71.12366033,0.04
42.68117446,-71.12365424,0.09
42.68119669,-71.12364682,0.07
42.68121352,-71.12364270,0.04
42.68122775,-71.12363799,0.12
42.68125494,-71.12362489,0.12
42.68127720,-71.12362330,0.06
42.68129175,-71.12362048,0.12
42.68130368,-71.12361598,0.17
42.68133429,-71.12360565,0.1
42.68134916,-71.12360063,0.16
42.68136010,-71.12359478,0.17
42.68137523,-71.12358934,0.24
